student_id,age,gender,study_hours_per_day,sleep_hours,social_media_hours,attendance_percentage,assignment_completion_rate,stress_level,burnout_level,exam_score
1401,20,Male,7.2,4.7,3.5,76.6,68.4,2,Low,52.4
1402,20,Male,8.9,6.3,4.8,86.5,66.6,5,Medium,58.6
1403,18,Male,2.8,8.4,2.6,54.7,69.9,9,Medium,13.6
1404,23,Male,8.9,6.1,2.7,76.4,66.1,9,Medium,48.0
1405,19,Female,1.5,8.2,5.3,64.6,72.5,10,Medium,3.5
1406,25,Male,9.0,7.0,5.4,98.6,93.3,1,Low,74.6
1407,19,Female,4.0,5.0,1.4,92.9,78.0,7,Medium,37.4
1408,22,Male,3.8,6.9,1.2,86.7,83.4,10,Medium,21.0
1409,24,Female,5.6,6.5,3.0,96.7,75.8,10,Medium,30.2
1410,19,Male,9.5,6.0,5.4,67.3,78.6,3,Low,62.6
1411,21,Male,1.4,4.6,1.9,95.0,74.7,10,High,13.4
1412,19,Female,4.2,6.1,3.9,66.3,41.6,10,Medium,25.1
1413,22,Male,8.7,4.4,4.2,86.6,100.0,1,Low,62.6
1414,25,Female,4.6,4.5,4.7,86.8,42.0,2,Low,39.0
1415,19,Male,2.8,6.1,3.4,50.9,63.7,6,Medium,14.1
1416,21,Female,4.8,5.5,2.4,68.1,46.3,10,High,27.0
1417,18,Male,4.5,8.6,5.8,51.0,45.8,2,Low,32.0
1418,24,Male,9.2,5.9,3.7,99.9,87.6,2,Low,71.5
1419,22,Female,7.9,7.8,4.4,56.1,65.6,4,Low,45.9
1420,18,Male,5.5,6.7,2.1,77.1,88.1,3,Low,49.7
1421,18,Male,9.9,7.5,4.0,89.5,56.4,8,Medium,62.8
1422,18,Male,5.2,5.3,1.5,60.1,55.4,8,High,20.4
1423,20,Male,1.5,8.7,1.5,74.3,55.1,6,Medium,22.3
1424,24,Male,3.4,6.7,4.3,80.4,77.0,4,Low,36.1
1425,25,Male,4.9,8.2,3.1,58.0,88.9,7,Medium,33.3
1426,23,Female,2.4,5.8,4.1,88.9,67.1,9,High,18.0
1427,24,Female,9.5,4.5,1.6,65.0,62.8,2,Low,58.3
1428,20,Female,7.9,7.4,3.6,60.6,98.4,6,Medium,45.3
1429,23,Male,3.4,4.0,2.7,77.9,47.0,7,Medium,27.2
1430,24,Female,6.3,6.4,3.6,70.5,69.2,1,Low,56.6
1431,18,Male,7.5,5.0,1.7,96.0,64.5,6,Medium,57.5
1432,22,Male,9.5,7.1,4.3,94.0,45.9,8,Medium,60.4
1433,23,Male,8.9,8.9,4.8,74.2,56.1,7,Medium,52.1
1434,21,Male,5.6,6.3,1.6,68.0,41.7,2,Low,44.5
1435,21,Female,8.0,8.1,1.8,66.3,92.6,2,Low,53.9
1436,19,Male,6.1,6.5,4.0,63.4,76.5,4,Low,44.9
1437,23,Female,6.0,6.5,4.2,77.2,88.9,5,Medium,35.9
1438,22,Male,2.0,8.7,4.2,90.2,71.3,5,Medium,27.1
1439,25,Female,2.1,8.4,4.1,65.5,76.0,2,Low,31.4
1440,20,Female,5.8,7.9,2.4,59.5,82.1,7,Medium,27.2
1441,18,Female,3.4,5.5,2.4,73.8,94.5,8,High,32.9
1442,19,Female,1.2,6.7,1.5,53.5,45.5,2,Low,12.7
1443,21,Female,7.5,5.1,0.9,85.1,59.9,4,Low,52.5
1444,20,Female,1.3,6.2,4.2,75.9,82.5,3,Low,28.4
1445,20,Male,6.4,6.4,0.6,74.8,97.5,4,Low,53.7
1446,18,Female,5.9,8.2,5.6,65.0,98.8,5,Medium,40.8
1447,25,Male,9.7,8.5,5.0,95.2,78.3,6,Medium,66.7
1448,25,Female,5.4,6.1,5.1,54.5,51.6,2,Low,48.3
1449,23,Male,1.6,4.1,5.4,93.5,47.2,10,High,9.2
1450,21,Female,6.0,8.3,2.5,68.8,96.8,6,Medium,30.0
1451,25,Female,8.6,4.9,5.1,94.0,66.0,9,High,43.6
1452,22,Male,10.0,7.1,0.9,86.4,51.7,8,Medium,55.7
1453,25,Female,4.9,4.1,0.1,55.2,96.0,1,Low,35.5
1454,20,Female,3.9,6.0,4.7,91.6,46.3,9,Medium,30.9
1455,18,Female,9.2,8.9,0.4,84.1,83.8,10,Medium,56.3
1456,22,Male,2.7,4.5,5.9,51.6,77.5,2,Low,29.5
1457,23,Female,6.5,6.1,4.0,56.7,45.3,1,Low,51.9
1458,21,Male,4.7,5.5,4.5,81.8,60.3,6,Medium,31.2
1459,23,Female,1.4,8.5,1.5,83.1,49.0,1,Low,31.9
1460,20,Female,4.1,8.3,4.0,87.3,76.3,6,Medium,31.0
1461,22,Male,3.4,5.2,0.3,86.0,68.6,2,Low,41.8
1462,22,Female,7.2,4.4,5.0,83.0,40.3,7,Medium,47.1
1463,22,Female,9.5,7.1,1.0,88.3,98.5,7,Medium,64.4
1464,20,Male,3.4,5.7,4.2,78.8,61.0,4,Low,44.5
1465,20,Female,8.3,7.4,1.3,63.0,55.5,2,Low,56.2
1466,23,Male,1.5,4.2,0.4,95.6,53.3,7,Medium,16.7
1467,19,Male,5.8,4.7,2.9,50.9,49.5,1,Low,34.1
1468,23,Male,1.6,7.4,1.0,68.3,99.9,2,Low,20.0
1469,21,Female,9.4,5.1,4.4,86.4,57.7,2,Low,74.3
1470,18,Male,7.9,8.3,1.4,71.4,64.3,1,Low,61.3
1471,22,Male,6.9,4.3,2.1,51.2,92.3,9,High,33.0
1472,19,Female,8.4,5.1,3.4,53.3,78.5,6,Medium,47.9
1473,18,Male,6.8,9.0,1.7,82.4,62.1,3,Low,56.3
1474,19,Female,9.7,6.2,2.3,98.2,93.9,6,Medium,58.2
1475,25,Female,7.4,7.5,4.9,77.6,85.0,7,Medium,51.2
1476,25,Female,9.3,4.9,1.1,75.3,53.7,3,Low,65.0
1477,24,Female,5.7,7.0,0.5,65.9,78.6,4,Low,33.1
1478,25,Male,2.1,7.6,2.0,62.8,95.3,10,Medium,11.0
1479,23,Male,5.8,5.6,2.5,51.0,69.8,1,Low,35.8
1480,25,Male,2.1,8.1,3.3,63.6,84.0,6,Medium,20.1
1481,20,Male,6.3,7.0,2.2,72.5,98.3,6,Medium,41.8
1482,22,Male,5.3,5.9,4.7,59.9,81.4,9,High,21.4
1483,23,Female,6.6,6.8,0.2,54.4,46.1,2,Low,47.4
1484,18,Male,1.1,6.9,2.6,85.9,54.7,5,Medium,25.3
1485,24,Male,2.8,4.8,2.3,94.7,75.7,5,Medium,29.5
1486,24,Male,5.4,6.0,3.9,96.8,56.5,7,Medium,46.0
1487,24,Female,9.6,5.7,5.8,80.9,97.5,5,Medium,60.9
1488,18,Female,4.5,6.0,3.1,52.6,64.3,10,Medium,22.7
1489,18,Male,4.8,7.8,5.9,87.0,67.4,4,Low,41.6
1490,18,Female,7.4,6.4,1.8,55.5,82.1,10,Medium,39.5
1491,18,Male,6.4,8.7,0.2,83.5,71.5,2,Low,48.5
1492,24,Male,3.7,5.5,1.0,89.0,62.9,8,High,24.8
1493,24,Female,4.7,6.1,2.4,86.3,44.6,5,Medium,35.5
1494,19,Female,3.0,7.9,1.9,97.6,75.8,4,Low,36.9
1495,23,Male,9.7,6.7,0.6,86.9,92.1,9,Medium,55.8
1496,22,Male,2.2,6.7,2.6,84.7,81.1,2,Low,33.8
1497,25,Female,4.3,4.3,2.0,63.1,62.9,3,Low,28.6
1498,25,Male,1.2,6.0,0.7,96.2,47.7,8,Medium,15.3
1499,20,Female,3.0,5.4,1.8,59.0,89.0,4,Low,31.1
1500,24,Male,8.0,9.0,5.3,95.2,96.5,9,Medium,52.4
1501,20,Female,2.8,5.5,1.8,65.6,63.3,10,High,16.8
1502,23,Male,1.7,8.4,4.3,56.5,83.7,10,Medium,4.2
1503,23,Male,5.3,7.4,3.7,91.3,64.6,10,Medium,35.4
1504,20,Female,1.1,5.7,2.6,50.1,70.1,10,High,-1.8
1505,24,Male,1.8,6.7,1.4,91.6,90.2,9,Medium,9.2
1506,20,Male,8.3,8.2,2.2,63.1,45.0,10,Medium,45.6
1507,25,Female,7.9,8.4,3.6,94.2,71.8,9,Medium,50.7
1508,19,Male,9.2,4.8,2.1,84.6,52.9,1,Low,65.7
1509,25,Male,8.7,5.7,1.3,83.3,60.4,6,Medium,56.5
1510,21,Male,7.1,5.7,0.7,68.3,78.7,10,High,33.7
1511,24,Female,1.5,4.2,5.3,53.0,41.6,6,Medium,18.9
1512,24,Female,8.0,7.0,2.6,91.5,75.6,8,Medium,54.8
1513,22,Female,8.6,8.3,3.8,58.5,57.0,7,Medium,40.8
1514,18,Male,8.2,5.9,2.9,68.6,80.2,7,Medium,41.2
1515,21,Male,5.6,7.7,5.2,80.0,48.5,2,Low,49.3
1516,23,Male,3.1,7.1,3.3,74.1,84.1,4,Low,30.4
1517,24,Male,8.6,5.9,2.9,59.9,78.7,1,Low,61.6
1518,20,Female,7.5,4.7,5.5,57.0,98.3,7,Medium,39.9
1519,21,Male,9.8,7.5,4.3,56.2,94.7,4,Low,54.6
1520,22,Male,2.4,8.3,0.7,93.2,57.0,9,Medium,24.5
1521,23,Male,3.0,7.4,1.1,51.6,41.6,6,Medium,21.5
1522,18,Female,2.9,4.1,4.7,98.9,79.3,6,Medium,38.5
1523,18,Male,8.1,5.1,5.0,59.9,76.2,9,High,44.1
1524,22,Male,2.7,4.3,3.3,55.5,41.6,8,High,10.0
1525,22,Male,1.6,6.9,3.3,78.8,47.4,6,Medium,20.9
1526,20,Male,10.0,7.8,3.8,54.0,75.1,6,Medium,52.8
1527,24,Male,1.2,4.6,2.6,80.1,94.7,6,Medium,13.3
1528,18,Female,8.5,8.2,4.1,92.5,94.4,4,Low,53.3
1529,23,Male,4.3,6.8,0.7,52.4,49.1,5,Medium,38.5
1530,21,Male,8.6,7.4,5.8,90.0,63.1,3,Low,61.2
1531,23,Male,6.0,8.9,4.5,69.7,42.6,9,Medium,32.3
1532,19,Male,9.1,4.4,3.8,58.0,68.2,2,Low,60.0
1533,19,Male,9.3,8.5,1.9,58.8,85.2,7,Medium,50.7
1534,22,Male,1.1,4.6,1.0,95.9,87.4,1,Low,19.7
1535,20,Male,1.7,6.0,2.5,55.5,69.9,10,Medium,4.3
1536,19,Male,3.3,8.3,4.0,93.3,45.8,7,Medium,39.3
1537,18,Male,7.0,8.5,3.8,77.2,62.9,2,Low,53.1
1538,23,Male,9.0,6.5,2.3,52.0,95.9,5,Medium,58.8
1539,23,Female,5.1,7.0,3.7,73.2,53.8,1,Low,45.6
1540,22,Female,6.5,7.5,4.9,90.9,59.2,5,Medium,48.0
1541,24,Female,2.7,8.2,0.2,86.3,84.8,4,Low,32.1
1542,24,Female,8.2,4.6,2.7,74.4,84.0,1,Low,61.5
1543,21,Male,9.7,8.1,4.6,93.0,94.7,1,Low,74.5
1544,22,Female,3.4,6.4,3.3,56.0,63.3,7,Medium,16.9
1545,25,Female,5.5,6.3,3.9,95.5,70.9,3,Low,43.3
1546,21,Male,1.8,6.1,3.1,92.3,68.0,10,Medium,19.5
1547,25,Female,6.0,6.5,6.0,85.4,95.7,9,Medium,38.1
1548,24,Female,5.5,8.7,0.3,90.9,86.2,9,Medium,45.1
1549,22,Male,2.3,6.7,2.9,77.2,89.9,10,Medium,14.5
1550,25,Male,5.0,8.8,0.5,83.8,48.0,9,Medium,24.6
1551,22,Male,4.0,4.9,1.0,78.0,87.5,1,Low,43.0
1552,22,Female,5.7,7.6,2.3,67.8,66.0,4,Low,41.2
1553,24,Female,6.3,8.1,0.9,78.4,41.4,1,Low,50.9
1554,21,Male,1.1,7.4,5.8,62.9,43.6,1,Low,25.5
1555,21,Male,7.8,7.0,5.7,72.0,80.7,9,Medium,45.1
1556,22,Female,7.4,6.8,2.0,64.0,62.3,5,Medium,40.2
1557,19,Male,4.3,8.3,3.8,56.1,92.1,1,Low,34.0
1558,20,Female,1.5,8.1,3.2,66.1,84.1,3,Low,26.8
1559,24,Male,7.8,4.6,4.9,92.6,41.3,7,Medium,47.9
1560,20,Male,9.6,8.2,3.8,69.1,81.2,2,Low,63.9
1561,20,Female,3.2,6.1,0.0,87.4,51.5,4,Low,35.4
1562,21,Male,3.9,5.3,4.6,58.8,65.4,2,Low,27.4
1563,21,Male,2.7,8.3,4.5,71.2,77.5,9,Medium,16.4
1564,19,Male,6.2,6.2,3.1,55.7,92.4,9,Medium,29.1
1565,20,Female,2.4,8.0,5.4,56.9,67.4,7,Medium,13.5
1566,20,Male,4.2,5.3,5.5,80.9,88.5,7,Medium,23.6
1567,22,Male,7.3,4.0,3.1,80.4,87.0,2,Low,56.6
1568,21,Male,6.0,6.5,3.6,60.7,64.9,10,Medium,25.1
1569,20,Male,4.5,4.5,6.0,73.7,70.1,8,High,33.9
1570,23,Male,4.8,7.8,1.8,93.2,82.0,1,Low,52.0
1571,19,Male,6.1,5.4,1.9,58.7,41.9,8,High,28.2
1572,25,Female,1.1,6.2,1.1,51.0,93.4,5,Medium,8.8
1573,23,Female,1.7,4.4,5.4,82.6,86.2,4,Low,25.9
1574,23,Male,8.9,5.4,4.5,52.7,55.0,10,High,38.3
1575,25,Female,1.7,7.9,0.6,99.0,98.9,2,Low,26.6
1576,24,Female,7.4,4.8,5.9,80.5,50.8,3,Low,56.6
1577,24,Male,9.3,7.2,4.4,73.5,94.8,10,Medium,51.2
1578,19,Female,3.4,8.6,5.1,71.5,59.5,2,Low,38.2
1579,23,Female,4.3,7.4,0.3,78.7,85.8,4,Low,41.8
1580,20,Female,6.1,8.1,3.0,54.5,67.4,3,Low,36.7
1581,21,Female,8.9,4.5,4.2,96.5,84.2,5,Medium,67.4
1582,19,Female,9.5,5.3,3.3,81.3,49.3,7,Medium,52.2
1583,22,Female,7.7,8.5,4.0,59.2,56.2,9,Medium,40.0
1584,25,Female,1.8,7.6,4.9,78.1,46.0,5,Medium,18.9
1585,23,Female,7.0,7.2,2.2,56.7,91.9,8,Medium,38.1
1586,19,Male,4.7,7.3,5.1,50.9,57.8,2,Low,27.2
1587,18,Male,5.2,6.1,1.0,81.5,81.7,6,Medium,41.2
1588,18,Female,1.4,4.2,1.6,82.4,89.2,8,High,11.8
1589,24,Female,2.7,7.9,0.3,79.2,94.1,9,Medium,21.7
1590,25,Male,8.1,7.4,2.2,59.2,46.4,4,Low,52.1
1591,21,Female,5.1,6.4,2.3,80.2,93.6,4,Low,43.5
1592,20,Female,3.7,8.5,4.8,52.8,51.8,7,Medium,20.6
1593,21,Male,4.5,5.7,3.9,80.5,84.2,4,Low,32.8
1594,21,Male,8.7,5.5,2.6,77.7,83.7,5,Medium,64.3
1595,21,Male,7.7,8.4,3.9,82.8,40.5,2,Low,58.7
1596,25,Female,3.5,8.0,0.3,94.8,53.2,2,Low,41.3
1597,21,Female,2.1,6.6,1.1,92.5,69.5,10,Medium,25.2
1598,22,Male,3.3,4.7,3.8,99.0,65.2,5,Medium,31.8
1599,25,Male,9.3,5.1,3.8,98.8,95.1,10,High,55.9
1600,22,Female,6.2,7.3,4.6,88.6,61.6,10,Medium,38.4
1601,25,Male,5.8,5.9,2.4,97.8,96.2,2,Low,53.2
1602,24,Female,6.4,8.2,4.3,93.4,67.6,6,Medium,49.4
1603,19,Female,4.3,8.7,4.1,86.4,97.9,6,Medium,32.5
1604,18,Male,8.3,8.0,5.8,53.8,84.2,8,Medium,41.3
1605,21,Male,5.7,5.9,1.3,52.5,89.8,1,Low,42.9
1606,24,Female,2.1,7.9,3.3,91.9,46.3,7,Medium,30.9
1607,19,Male,2.2,5.8,3.6,74.5,75.2,7,Medium,27.6
1608,18,Male,5.8,4.8,6.0,90.7,48.6,9,High,39.1
1609,23,Male,9.4,4.2,1.2,65.6,57.9,4,Low,64.7
1610,20,Male,3.8,5.9,3.1,69.9,77.4,7,Medium,22.3
1611,22,Female,8.8,8.5,2.1,85.0,83.6,6,Medium,68.8
1612,23,Female,7.9,5.2,3.2,95.8,42.4,4,Low,59.0
1613,25,Female,3.2,5.0,1.4,54.4,71.9,10,High,12.2
1614,18,Female,1.3,8.8,0.3,93.1,73.9,8,Medium,21.1
1615,23,Male,1.9,4.1,3.4,89.7,44.7,3,Low,34.7
1616,20,Male,7.6,7.9,2.0,65.8,70.0,8,Medium,40.9
1617,24,Female,2.8,5.6,1.1,67.8,82.8,5,Medium,14.3
1618,18,Female,4.3,4.2,1.9,52.3,43.2,4,Low,32.5
1619,23,Male,5.5,8.6,0.3,50.8,85.6,3,Low,32.2
1620,22,Female,7.5,4.7,5.7,73.9,74.6,10,High,43.5
1621,22,Female,2.0,6.8,3.5,54.8,90.0,7,Medium,16.2
1622,19,Male,4.7,5.4,4.9,59.7,53.1,7,Medium,28.4
1623,23,Female,5.4,4.3,2.5,92.3,90.0,6,Medium,47.2
1624,21,Male,5.9,4.2,5.4,78.6,45.7,3,Low,44.6
1625,23,Male,8.4,4.6,2.9,81.7,64.2,9,High,55.4
1626,24,Female,2.5,4.4,3.4,59.4,52.0,2,Low,27.1
1627,18,Male,8.3,7.8,3.0,91.4,92.6,3,Low,62.0
1628,18,Female,7.2,6.4,4.4,93.4,82.3,1,Low,67.7
1629,24,Male,6.0,5.7,3.4,76.2,41.5,7,Medium,35.5
1630,23,Female,7.3,6.1,1.6,95.6,40.6,2,Low,50.7
1631,24,Female,4.7,8.6,0.9,92.2,57.5,10,Medium,24.9
1632,20,Female,2.2,8.6,3.6,86.6,48.6,8,Medium,28.2
1633,25,Male,7.0,7.6,2.9,86.7,77.8,9,Medium,44.3
1634,24,Male,5.7,8.4,0.6,55.3,79.8,2,Low,41.9
1635,22,Female,6.8,5.6,2.4,63.5,96.5,6,Medium,45.6
1636,24,Male,4.0,5.9,3.1,53.3,97.1,1,Low,35.5
1637,18,Female,9.2,7.1,5.0,50.4,79.5,8,Medium,43.7
1638,22,Female,6.3,7.1,0.5,57.9,40.3,5,Medium,36.7
1639,18,Male,1.8,6.4,2.1,94.0,61.5,9,Medium,13.3
1640,19,Female,5.0,6.0,4.9,62.0,70.8,3,Low,32.3
1641,21,Male,7.8,8.9,3.9,98.5,70.0,2,Low,65.4
1642,18,Female,8.1,8.1,1.7,79.9,76.2,7,Medium,49.7
1643,22,Male,5.5,6.2,5.1,61.9,97.6,7,Medium,34.5
1644,19,Female,9.1,7.6,3.0,74.9,93.1,10,Medium,47.5
1645,18,Female,3.4,5.3,3.0,61.0,46.5,5,Medium,20.0
1646,20,Male,4.7,4.5,5.9,99.2,56.0,7,Medium,40.5
1647,24,Female,9.1,5.8,5.7,92.4,90.0,6,Medium,62.1
1648,21,Female,9.1,6.0,2.2,51.3,89.5,9,Medium,43.0
1649,18,Male,7.2,4.1,0.8,97.4,56.5,3,Low,60.0
1650,19,Female,8.7,8.1,2.0,86.1,83.8,4,Low,71.2
1651,20,Male,1.8,5.8,0.2,54.1,80.3,9,High,1.3
1652,23,Female,8.8,6.9,0.1,83.5,68.4,10,Medium,44.3
1653,19,Male,3.9,4.4,2.4,82.3,52.1,8,High,19.7
1654,24,Female,2.6,4.9,5.6,60.9,93.3,10,High,11.7
1655,19,Female,3.2,8.4,5.2,87.9,80.7,6,Medium,20.7
1656,20,Female,4.8,7.0,3.1,54.4,50.1,3,Low,35.4
1657,19,Male,3.3,8.8,3.4,74.5,82.3,9,Medium,20.6
1658,20,Male,3.9,9.0,0.0,50.5,84.5,9,Medium,13.8
1659,18,Male,2.2,5.9,1.3,98.4,93.2,6,Medium,30.9
1660,25,Male,3.7,5.5,0.1,87.6,53.4,2,Low,42.3
1661,20,Female,6.2,8.3,4.5,57.9,99.3,7,Medium,42.4
1662,20,Female,5.0,9.0,0.9,67.1,49.2,9,Medium,30.2
1663,21,Male,4.1,7.1,5.2,58.0,76.0,9,Medium,19.6
1664,20,Male,7.7,8.0,3.9,88.3,79.4,3,Low,47.6
1665,20,Male,9.0,7.9,1.4,52.9,65.1,2,Low,61.5
1666,23,Female,7.8,5.8,0.9,92.0,68.5,5,Medium,61.3
1667,25,Male,4.0,6.9,3.8,97.1,93.5,10,Medium,35.7
1668,18,Male,7.7,8.2,5.4,83.8,78.7,7,Medium,38.2
1669,24,Female,2.4,7.4,4.3,60.6,69.8,3,Low,25.2
1670,21,Female,2.2,4.1,2.1,68.0,47.7,4,Low,26.7
1671,23,Male,4.1,5.7,3.5,73.9,40.4,10,High,28.7
1672,22,Female,8.3,4.7,1.9,80.2,47.5,2,Low,64.6
1673,25,Male,3.2,5.2,6.0,83.4,97.4,10,High,21.3
1674,18,Female,1.6,8.5,4.5,77.7,85.8,2,Low,22.2
1675,18,Male,2.2,4.2,3.7,67.6,98.0,7,Medium,16.7
1676,22,Male,8.7,5.1,2.5,94.5,42.1,2,Low,69.8
1677,24,Male,6.7,5.5,3.7,54.1,80.8,1,Low,51.6
1678,20,Male,3.3,7.1,2.0,73.3,42.7,4,Low,22.6
1679,23,Female,6.0,6.7,0.2,88.8,86.9,6,Medium,46.1
1680,19,Female,5.7,5.1,2.4,53.0,62.9,10,High,17.0
1681,21,Female,6.9,4.8,5.6,85.3,45.7,10,High,41.4
1682,19,Female,3.1,5.2,3.8,91.0,74.1,4,Low,29.1
1683,22,Male,8.8,6.5,0.5,83.0,56.8,1,Low,59.7
1684,18,Male,3.8,5.4,5.3,50.6,79.6,1,Low,41.2
1685,24,Female,7.2,8.7,1.6,59.0,79.5,9,Medium,28.8
1686,18,Female,1.1,6.3,1.5,67.1,82.3,1,Low,20.4
1687,21,Female,4.4,4.3,1.8,61.7,99.5,7,Medium,26.4
1688,18,Female,4.2,7.6,3.5,98.1,63.2,7,Medium,26.0
1689,18,Female,5.9,5.6,3.3,82.6,67.9,1,Low,56.2
1690,21,Male,1.7,7.3,2.9,64.8,88.3,1,Low,22.4
1691,23,Male,8.1,5.4,4.3,96.5,74.7,6,Medium,52.3
1692,23,Male,3.0,6.9,1.9,87.0,42.2,8,Medium,29.7
1693,21,Female,7.1,7.9,4.7,64.2,90.6,7,Medium,34.1
1694,24,Female,8.2,8.6,1.1,68.9,43.1,6,Medium,51.9
1695,22,Female,6.1,5.3,4.7,60.0,50.2,10,High,28.6
1696,25,Female,7.7,5.7,4.0,98.6,46.1,3,Low,62.4
1697,18,Male,7.0,6.3,4.1,75.9,44.7,7,Medium,43.5
1698,24,Male,4.2,8.6,2.9,94.8,41.5,6,Medium,38.1
1699,18,Female,8.3,8.5,4.0,67.3,43.3,8,Medium,34.3
1700,25,Male,3.7,4.4,0.5,93.0,66.5,4,Low,34.0
1701,22,Male,6.1,4.7,5.1,52.7,55.2,9,High,23.7
1702,23,Female,7.7,6.5,0.3,99.1,47.6,1,Low,71.8
1703,24,Female,4.4,4.5,0.9,95.6,79.5,7,Medium,37.5
1704,20,Female,3.7,5.7,3.5,68.2,53.6,9,High,21.0
1705,20,Female,5.1,4.7,4.4,88.7,41.1,10,High,41.4
1706,25,Female,8.4,7.2,0.5,87.6,65.1,1,Low,56.2
1707,20,Female,9.4,8.7,5.5,95.1,58.6,10,Medium,62.6
1708,23,Male,5.9,9.0,5.8,65.4,59.1,3,Low,43.2
1709,25,Male,7.0,5.9,3.6,73.3,66.7,7,Medium,39.2
1710,23,Female,9.1,7.0,2.9,93.2,80.1,9,Medium,52.8
1711,22,Male,1.9,8.3,4.4,88.9,77.0,1,Low,31.7
1712,18,Female,3.1,4.6,2.0,69.7,96.2,6,Medium,31.9
1713,22,Female,7.4,7.4,3.0,92.3,71.1,2,Low,61.9
1714,22,Female,8.4,6.0,5.5,52.3,68.4,5,Medium,51.1
1715,23,Female,8.7,5.0,5.7,89.1,52.8,7,Medium,52.5
1716,25,Male,4.7,6.0,5.6,60.3,85.3,7,Medium,28.1
1717,25,Female,1.8,4.4,1.6,64.3,48.4,10,High,12.8
1718,20,Male,4.9,7.5,1.4,74.7,69.5,7,Medium,38.5
1719,19,Female,3.1,5.3,1.8,72.5,65.3,4,Low,22.6
1720,18,Female,3.6,5.6,2.6,76.0,79.5,6,Medium,32.8
1721,23,Female,8.0,4.6,1.9,77.2,95.1,10,High,42.4
1722,20,Male,1.7,8.3,2.2,66.6,96.8,6,Medium,18.3
1723,24,Female,8.4,6.5,3.7,58.8,50.1,7,Medium,43.0
1724,19,Female,4.8,6.9,4.6,88.4,55.7,9,Medium,40.1
1725,19,Female,6.4,6.8,4.4,70.0,88.7,6,Medium,42.3
1726,23,Male,1.8,6.1,4.9,75.3,71.1,10,Medium,8.6
1727,21,Male,4.0,5.0,0.2,82.2,67.2,1,Low,40.2
1728,18,Male,1.8,7.7,0.3,95.5,82.6,8,Medium,25.9
1729,19,Female,9.7,4.6,4.7,85.4,76.1,2,Low,73.7
1730,23,Male,8.3,4.5,3.2,52.3,98.2,3,Low,51.6
1731,23,Female,5.1,7.6,3.5,91.9,75.0,5,Medium,41.1
1732,20,Male,3.0,5.0,0.3,99.5,68.0,6,Medium,37.6
1733,24,Male,9.4,5.5,1.5,73.6,72.6,7,Medium,52.4
1734,21,Female,4.1,6.4,3.8,98.5,88.5,4,Low,39.2
1735,18,Male,2.4,6.2,5.2,77.4,76.8,3,Low,41.9
1736,25,Female,6.1,7.5,5.5,73.0,78.8,9,Medium,36.3
1737,22,Female,9.5,7.1,3.0,66.6,98.3,4,Low,59.1
1738,24,Male,1.0,7.2,3.3,82.9,77.1,9,Medium,9.6
1739,24,Female,3.1,7.6,5.0,61.5,62.8,9,Medium,14.9
1740,20,Female,9.4,5.5,3.2,55.2,81.5,3,Low,63.8
1741,25,Male,2.5,5.6,3.1,51.4,79.6,3,Low,26.1
1742,19,Male,2.0,6.2,5.4,64.6,40.8,8,Medium,10.1
1743,19,Female,6.1,5.5,4.7,69.8,68.0,1,Low,47.8
1744,20,Male,8.8,8.9,5.5,77.6,84.6,6,Medium,48.7
1745,23,Female,5.3,8.1,1.3,64.6,69.9,6,Medium,35.2
1746,19,Female,10.0,4.8,3.1,99.2,86.8,9,High,41.9
1747,21,Male,7.1,4.0,5.1,64.6,67.1,2,Low,43.2
1748,18,Male,1.7,4.2,0.7,72.0,99.0,8,High,14.6
1749,24,Male,9.9,5.2,4.8,55.2,57.6,7,Medium,38.9
1750,24,Male,4.7,4.6,1.1,63.0,45.5,2,Low,49.8
1751,21,Female,3.6,6.7,4.8,52.4,65.8,1,Low,27.3
1752,25,Female,6.0,8.3,3.7,78.0,72.5,4,Low,47.8
1753,19,Male,3.7,7.7,1.2,87.6,60.9,2,Low,47.1
1754,24,Male,1.8,5.1,2.8,59.8,54.5,3,Low,22.3
1755,22,Female,1.0,6.0,4.1,68.4,80.3,2,Low,21.5
1756,25,Female,5.0,6.5,3.8,50.8,62.6,9,Medium,19.4
1757,18,Female,8.5,8.1,2.6,92.0,77.9,4,Low,55.5
1758,18,Female,6.2,8.2,5.4,89.0,86.7,1,Low,53.3
1759,24,Male,10.0,8.5,3.1,53.2,85.7,8,Medium,50.5
1760,20,Female,3.6,6.5,3.0,68.2,62.5,4,Low,30.3
1761,25,Female,3.5,7.5,0.4,97.8,74.1,10,Medium,22.1
1762,24,Male,2.4,4.6,5.5,69.6,67.0,8,High,22.2
1763,20,Female,2.5,6.8,1.1,76.3,92.2,8,Medium,12.2
1764,24,Female,3.6,5.2,3.2,67.8,92.7,9,High,23.3
1765,22,Male,8.1,6.2,4.8,79.8,60.6,10,Medium,48.7
1766,25,Male,9.2,7.2,1.3,98.9,45.5,7,Medium,62.9
1767,23,Male,9.8,5.3,3.2,99.9,50.1,4,Low,79.3
1768,18,Female,3.1,4.3,1.4,88.7,62.0,2,Low,40.1
1769,24,Female,8.9,4.1,4.6,70.2,73.9,6,Medium,60.5
1770,22,Male,4.0,4.1,3.4,74.7,79.4,4,Low,21.1
1771,20,Male,2.0,4.0,5.1,67.8,59.9,6,Medium,23.0
1772,20,Female,8.8,4.6,5.4,99.3,80.0,8,High,60.7
